review,sentiment
movie true reflection australian resourcefulness required make country last year pompous like british gung ho like american either country attempted crew would failed dismally either due ignorance british part much faith superior firepower american side true australian e non import one excel modern military conflict improvise adult life look example like gallipoli paschendale tobruk new guinea vietnam,1
thing worse surfer without wave film surfer without wave viewer love surfing film gigantic disappointment since total number minute surfing footage struggle reach three br br story slice life beached surfer waiting perfect wave wave j c sean pertwee aging super surfer flirting commitment girlfriend chloe catherine zeta jones find grown bliss woman love three old surfing friend turn convince hit beach looking monster wave bone yard trouble wave end film story dissipates meandering succession disconnected beach happening br br acting mostly mediocre sean pertwee comical moment mostly acting mundane ewan mcgregor decent drug dealing wild man far interesting peculiar character bunch probably funniest performance turned peter gunn terry turned corpulent body continual sight gag catherine zeta jones sexy usual character really enough meat show much acting ability br br really much comment rated real beach bummer,0
lovely love movie want see movie rupert grint fantastic actor expression great spectacular movie excellent julie walter perfect think rupert boy red hair love rupert beautiful smile beautiful voice wonderful accent think movie great great see rupert another thing harry potter good actor deserves golden globe probably deserves oscar academy award actor act well oscar anyway matter perfect brilliant beautiful,1
interpretation term distant used sense opposite warm people warm toward others film reminds teaching dalai lama art happiness main point key happiness connecting others character film insular also humorless charmless shy quiet unfriendly characteristic appear prevent amongst thing forming enjoying relationship able talk deal problem result terribly unhappy see strong vindication dalai lama teaching buddist way one people think behavior natural response living large city think may right recommend dalai lama book city life need like br br see people found boring drag bit place character particularly likable contrast lost translation insular character much likable connect one another even though connect people generally,1
sure version film saw entertaining br br know twin gillian chung charlene choi seeing movie think english translation title somewhat misleading br br martial art nicely done especially liked lot judo grappling filmed nicely donnie yen see hero great performance director great know shoot scene br br everything seemed flow except one scene girl rooftop fighting bamboo pole really nothing plot still entertaining br br overall one better modern hk action flick seen although cheesy respect still pull br br definitely,1
episode really hoping mention canceled everything connected show including actor dumped along toxic waste middle ocean somewhere never seen series really dire br br program listed genre comedy best misleading hard believe ben elton could write something bad maybe point lot input writer everything connected episode even laughed br br oh believe ardal hanlon actually stopped hero started instead decision making skill obviously impaired day perhaps simply read realise poor script blessed get wrong hero masterpiece million time better piece junk br br annoy even bet get dvd release well many great tv series getting released,0
movie club school forced sit watch utterly dismal film film story dismal entire movie exceedingly dismal acting absolutely dreadful child overly whiny metal pole could done better job wanted desperately fall asleep television loud kept peace monkey neither cute funny drama laugh worthy cannot remember saw dreadful film story weak thin predictable completely fake adult try good actor seem break stereotype girl even appears want leave film via falling hill movie order leave blame micheal anderson publicly apologize film everyone else forced sit awful film fact apologize even nothing project apologize film mean least someone film even surpasses dismalness film rob schneider cheetah girl would even go far say even worse hilary duff collection film pushing please see film else pushed write review similar one awful film sorry,0
one funniest romantic musical movie ever definitely worth renting buying especially taste older style cinematography br br animal song alone make smile watching movie definite must madonna fan,1
movie action comedy heroic best finest actor gunga din remain classic enjoyed like good movie excellent picture collection,1
admittedly parsifal opera appeal everyone although favourite mine knappertsbusch particular syberberg entire approach static whenever music suddenly begin swell syberberg keep cast moving pace take amfortas klingsor endless whatever happened film editing result physically exhausting watch viewer never spiritually transported impulse rush home play recording confirm wagner got right syberberg got wrong set decoration clever reminder wagner anti semitism ever viewer film prior knowledge wagner,0
jack webb riveting marine corp drill instructor webb play sgt jim moore tough fair marine whose job prepare young teen possible combat one could played role better jack webb former marine assure accurate film dealing basic training corp extremely entertaining,1
gender bender sex thing bit x file episode interesting premise good story ending wanting gender bender also x file debut actor nicholas lea better known alex krycek episode play michael man attacked one kindred need see episode see nic lea less spectacular beginning interesting thing kindred power seduction marty victim become turned onto however andrew seduces scully disoriented groggy become attracted andrew maybe marty experience andrew episode reminds would sometimes miserable film british columbia throughout episode wet soggy muddy could much fun despite disappointing ending gender bender still decent episode view,1
warning advise anyone seen film yet read comment br br first started watch movie expectation vampire movie going awesome considering rodriguez tarantino helped make film began minute already hope movie drain shocked first story going appealing anyway possible flat boring uncompelling point wanted turn getting frustrated movie dragged guess hope would get better finally showed vampire blew mind bad way thought okay movie started backwash horrible story two criminal slowly turned vampire movie thought going beginning like last minute add try make main character cool awesome mean around end bunny would intimidating character movie horrible piece crap dusk till dawn disgraced left terrible taste mouth disheartening thought head left body unable move horrible shock wasted minute life away horrendous film understand george clooney quentin tarintino cheech marin danny trejo good honorable actor could take part useless filth opinion dusk till dawn one worst movie ever made suffered eye see yourelf great favor,0
movie bad saw rated unrated version terrible know suppose low budget porn spoof spiderman spiderbabe good bad good funny funny wanted laugh tried laugh movie let least unrated version lot nudity look forward mundae great looking woman waist okay way leaf much desired look good school girl outfit please must watch spiderbabe rent first rated unrated really make difference bad,0
haunting film boast really creepy house good effect work sound work cast seems believe everything around real house scene make jump sinister aspect went hill house past found interesting genuinely creepy moment film liked way ghost manifested sheet curtain house jerry goldsmith score gave right atmosphere sound design voice popping around wish could happened something little intense jan de bont pg rating contend think held back little much poltergeist scared silly saw many year ago still hold haunting could used scene pure terror ending little anticlimactic overall enjoyed acting good moment make jump wish scared,1
want cynical pedantic could point opening raf lancaster bomber mortally wounded nd may somewhat unlikely since german air defence lively adolph hitler day movie viewed cynical audience guess character killed literally last hour war add poignancy fact survived second world war fully appreciate intellect beauty soul powell pressburger masterpiece scene heaven painfully twee viewed today view movie context made raf bomber command lost men war number america lost nam shorter period far far smaller pool active combatant atheist fox hole doubt lost relative conflict view material atheism sensible thing richar attenborough young pilot look awe sight many war hero must openly wept scene remembered much missed comrade survive war also bare mind despite losing several million people seems people germany passing pearly gate obvious nazi go heaven br br plot dashing young pilot peter carter arguing life front celestial court much appeal subtext see matter life death highly political visionary film lament end british empire replaced american ambition little thing show film made people aware american history culture one ethnic mix america even today many briton think usa overwhelmingly composed white anglo saxon protestant fact american white european film rightly contains scene multitude different race confess american peter judged abraham farlan anglophobe first revolutionary killed british force american war independence special relationship britain america special relationship powell pressburger know history come britain america obviously know future br br remember watch movie mind past mind present strange beautiful poignant clever film would never ever work made last year imagine story set revolved around british soldier killed iraq,1
ok begin movie changed life plot seamless james cahill done initially first viewing disappointed seen silver screen however exploring dvd many feature oh god jakes cahill commentary film almost flawless acting told industry secret used film get experience br br impressed actor scene security guard talking girl hallway reminded favorite blue pornographic movie certainly gangsta express disappointment sequel br br still blown away viewing martial art skill involved matched sign indicating location library school possibly guy playing retard timeless classic best film come europe year oscar dawn,1
never understood appeal show acting poor debra jo rupp notable exception plot episode trite uninspiring dialogue weak joke unfunny painful try sit even half episode furthermore link show extremely tenuous beyond style dress scenery background used show seems nothing modern sitcom old unfunny clichéd script modern sitcom dressed depicting show twenty year ago hope gain nostalgic viewer something like happy day wonder year employ technique much effectively actually pleasure watch contrast horrible pathetic excuse show,0
add much said already except going line minimum policy br br actually got vhs dvd copy quality quite poor desperately need officially released br br imagine extra would like see tim healy character swearing way one football blooper type programme would great imagine course look like people carry dreaming dvd release br br surely god must someone dvd release department itv also know something british culture web savvy enough look imdb oh well,1
foot long giant mutant squid five tentacle razor fang ability reproduce cell terrorizes small florida town various marine biologist doctor cop plot kill meanwhile human monster named miller offs people discover devilfish manmade creation used greedy benefit evil doctor miller attack female researcher strangles drowns bathtub toss hairdryer rip panty dead body br br lot false alarm set hero peter stella janet bob set high tech high tech anyway seaquarium boat catch creature frequently seen close hilariously obvious speeded film seem menacing fire destroy lead flamethrower armed posse v aquatic beast finale br br jaw cash pretty tame legless corpse decapitation watchable benefit excellent antony barrymore score decent monster design luigi cozzi sergio martino wrote original story br br score,0
movie one worst ever seen including anything pauly shore believe film could actually bad br br coolio single worst actor including pauly shore ever star movie temptation hit stop button movie huge fact throw trash button vcr would inclined press br br favor something interesting watch movie like watching grass grow watching golf tv,0
growing beast war transformer familiar original transformer seen awesome movie seen older cartoon based say like original cartoon live action movie beast war br br like bw character think character like optimus prime better optimus primal br br mean autobots transform roll sound lot better maximals maximize voice original optimus prime still make strong believer real commander optimus primal br br besides powermaster optimus prime lot powerful optimal optimus look web br br megatron bw character seemed like humorous version evil version original series br br besides cooler robot changing animal robot changing vehicle spaceship gimme original transformer day beast war,0
nearly always case britain come entertaining successful sit com quiz show yank come along poach format produce grossly inferior version man house course exception rule yank version three company unwatchable braindead pap seem run forever prime example quantity non existent quality original hand fondly remembered gem savvy like fawlty tower pull plug precisely right time unlike episode hilarity three company came jo cute brilliant chemistry roper richard sullivan made look easy script whilst exactly oscar wilde standard consistently funny chrissy drop dead gorgeous woman walked face planet since dead sea merely feeling unwell nuff said,1
able tell within first second film whether want finish watching film open image plane landing airport one plane another diving mirage filled runway able accurately guess movie story first viewing even easy think opening image repetitive shot plane initial drama acuteness perception built willingness experience film simply series image opening want see movie bored may even mesmerized movie may emotional experience may intellectual experience may judging dvd commentary essential primarily emotional experience herzog one point talk explicitly film collaboration filmmaker viewer plenty room viewer make film exactly want make take gamble,1
generally good movie ideal ending acting spectacular character stray person especially liked plot although knew going happen still gave element surprise entire movie however find coming ending could little longer extended maybe seemed like rushed bit writer trying take linen line rain fell instance happened tristan brother hayden know died hospital maybe one setup entire thing know maybe sequel maybe cant wait see,1
saw australian film year ago never forgotten movie show horror war way hollywood usually gloss relationship soldier two warring country highlighted difference culture ultimate knowledge end really different inside find type copy buy rent disappointed awed,1
bottom favourite sitcom ever since saw v movie even better bottom fan say must buy plot eddie ritchie run hotel named guest house paradise go right customer leave famous actress come stay try best impress well go right upbringing british cinema buy wet laughter also starring simon peggi shaun dead also bill neigh love actually might done good box office look website listen buy swear love,1
hired dvd yesterday first started bad aspect ratio film keep getting worse acting bad movie way predictable like watching movie said going happen next guess happened right br br want see good action boxing movie watch one end disappointed low budget movie like go see ali way better,0
like circle movie lead back point departure image crane crossing muscovite sky represent freedom realize life wish order aspire greatest possible fulfilment br br beginning veronica boris experience promise happiness eye follow path crane exhilaration seems might able live according dream br br man bird life draw rule human escape cannot change even making supreme effort war break without much hesitation boris sign front order fulfil patriotic duty cannot even say good bye veronica arrives late assembly point soldier sent away surrounded jubilant crowd attempt attract boris attention must inevitably fail br br boris eventually get killed war without veronica learning moment brother mark vigorous musician obtained exemption military service corruption eager take place veronica initially resists frightful night bombing finally fall victim charm marriage take place never accepted family br br soon feeling guilt seize hold veronica realizes boris return one thing actually longs therefore eas bad conscience despair self sacrificing work field hospital br br war finally crowd enthusiastic people gather order cheer victorious soldier veronica among forcing way wall body hand carrying bunch flower finally give away complete stranger one homecomers dashed hope confirming sad certainty boris death br br crane invade sky drawing wayward line veronica watching look eye different one accept impossibility live according preconceived plan follow guideline dream human nothing helpless puppet hanging inscrutable string fate br br,1
movie could lot potential certainly today technology one would expect real special effect movie made special effect alone course acting needed film lacked br br first let say upset following bible movie take artistic license want know story moses read bible seen movie follow true story fact fact look movie artistic quailities br br viewing movie inevitably compare version fails miserably heston brenner presence became role see br br even compare standing movie rushed part scene developed becomes boring br br advice skip watch campy far away better movie,0
listen people ill give better review movie friend love jill johnson played camilla belle babysits mendrakis house someone break wondering got house went garage likely anyway listen worst acting amazing acting great story think benefit jill shes fast runner track team got alive lol br br cool movie quite scary check happy masterpiece listen people site good trust good reviewing movie future movie critic totally want buy movie see amazingly awesome,1
incarcerated train robber near yuma break free chain gang head retired sheriff responsible killing wife well hidden stash gold remains hidden thanks screenwriter attempt bring western genre date style violence brutality even league new fangled western came late impossibly simple square female character merely around punching bag possible rape victim former sheriff back command charlton heston give one laziest least inspired performance ever one good moment attempting read letter fumbling glass james coburn half mad half breed pretty much auto pilot well coburn way turning even hoariest dialogue situation something prickly unnerving show way,0
deliverance one best exploitation film come wonderful decade whence many exploitation film came br br group friend set canoe trip river south become victimized bunch toothless hillbilly pretty much try ruin life awesome br br treated anal rape vicious beating bow arrow killing shooting broken bone etc lot like texas chainsaw massacre say deliverance believable would immature would never could never happen even dark age br br deliverance entertaining ride packed full action one huge pile exploitation film come early arguably sits top pile great acting superb cinematography excellent writing br br kid,1
movie wife ever walked totally sucked saw omaha even funny look like year old kid wrote humor believe real politician actually movie awful,0
came rendition list flaw mile long overall impression pretty decent movie definitely film whose sum better part br br part include cast big name star one giving memorable performance omar metwally relative unknown one remember serviceable undistinguished direction screenplay complicated simplistic time metwally egyptian born american citizen get kidnapped u government rendition program otherwise known process america torture suspected terrorist confessing information whether remotely true reese witherspoon play pregnant wife call favor old college friend peter saarsgard work senator alan arkin help track husband meryl streep play head rendition program jake gyllenhaal young agent assigned interrogation whose conscience get way meanwhile whole parallel storyline follows daughter top egyptian official allied american rendition program boyfriend training become suicide bomber br br ay yi yi lot plot pack two hour movie wash hand whole thing especially egyptian romeo juliet subplot felt like nothing distraction near film finale twist chronology brings plot strand together way make want reassess everything thought knew motivation various character make rendition much interesting movie seems like going br br witherspoon gyllenhaal sarsgaard look like high school student playing adult twenty year older actually gyllenhaal particular usually fine actor look bored wonder going muster energy deliver line screenwriter arrested actress good meryl streep disposal giving nothing work one dimensional dragon lady movie course strives relevancy instead addressing tangled web argument surrounding national security issue charge right middle debate predictable fashion moment think maybe film veer interesting direction witherspoon actually begin doubt husband past instance metwally actually contact terrorist interrogator accuse movie take path least resistance br br like said upfront recommend movie know done nothing list bunch fault got head right place entertaining least entertaining movie torture interrogation br br grade b,1
great character great acting great dialogue incredible plot twist plain language one best show ever seen life favor watch show regret show writes book sci fi,1
watched film time never really liked fan termed nu horror dismissed account found little sleazy think thing irks hammer sexploitation aspect sex mind sexploitation surprised many people rated film highly another look creepy atmosphere bit omigod look bad stupid london prostitute woman little innocent anna get raped yet another nasty man ooherh suppose ultimately film depth whatsoever bunch nasty priggish men woman titillation value doubt degree victorian england like set even clunky dull impart sense victorian menace roger corman horror hand style atmosphere elegant horror exploitative flat footed trash,0
movie sam wife glorious peter falk equally glorious olympia dukakis would movie worth seeing instead paul reiser vehicle little falk thrown wonderful elizabeth perkins also movie hardly know presume reiser impression giant movie star need appropriate vehicle even galling reiser took trouble hire best woman character actress screen today shoved background dukakis show last minute screen glow story falk dukakis really subjected pointless silly preposterous road trip reiser get show cute precious oh deep psychological insight wrong instance restaurant scene imagine reiser hoped cassavetes like laughably false confrontation reiser falk patently ridiculous embarrassed falk,0
would like known often rate movie originally excited see movie numerous trailer bump tv several month made reaally want see movie night saw available fearnet demand got popcorn sat watch film br br storyline seemed intriguing enough dude butchering unsuspecting people subway photographer obsessed missing people going happening one day photographer see connection photo taken becomes obsessed butcher following around yada yada film way sucking even though plot highly predictable oh dark look behind say quite bored cheap thrill br br plot even though predictable intriguing end good end got silly say jack skellington freke message board fully agree come spoiler br br see hoping mad killer psychotic person obsessed cannibalism secret society keeping creature alive century woo original unrealistic dull br br come lionsgate amazing film one sunk,0
interesting topic pathetic delivery script direction br br hero mile thaw emergency world first life restoration surgery fun begin underlying issue mile soul used explain quasi erratic behaviour indirectly responsible two death believe total number death minute br br livlier side mile prefers odd glass brandy blazing fireplace young maturing female cousin finale indeed justice film br br thought producer parted create tripe j feigelson script writer sole producer look like learn lesson bring interesting idea life one view writing credit support credibility script br br available dvd truly scary forever bottom shelf vhs format br br incarnated human without soul default evil entity br br score offer minimal support even form jerry goldsmith could save br br deserved time slot tv touch entertaining infomercial test pattern competing time viewing br br thankfully spawn sequel ala wes craven nightmare franchise chiller return return mile something like br br despite rating still recommend movie great example kill acting script writing career apply directing however wes craven eternally exempt due sole good piece nightmare elm street,0
long boring blasphemous never glad see ending credit roll,0
darr great movie shahrukh play obsessed lover almost anything win lady case juhi chawla little juhi know film shahrukh major crush constantly stalking admit thing movie pretty creepy like threatening phone call never life forget line love k k k kiran br br bad shahrukh juhi exactly together film juhi sunny make fairly good couple movie though shahrukh role pretty psychotic still think great job playing possibly imagine anyone else role wonder got award darr br br juhi say look especially amazing film always look amazing film darr give public wonderful image br br music excellent especially jaadu teri nazar one time favorite song also thought tu mere samne quite nice also br br must see everyone overall darr deserves,1
believe actually sat thru entire film friend rented jacket made sound good defense jacket correct supposed haunted room someone slept overnight jacket sounded like par freddy jason maybe shining farther truth br br fan minimalist surrealist film may enjoy looking good fright movie couple thrill go rent jason v freddy iv much better night,0
really enjoyed movie little difficult brother making stupid comment ever second movie enjoyed mostly used usual hk action film film like watch story line watch mindless action mindless action right get see jet li jump spin kick punch shoot make impossible jump dodge countless bullet true movie released broader audience li lethal weapon one reason rating movie dropped people probably expecting see movie polished north american film need remember hk film budget nearly high north american film style hk action film usually different usually requiring wire work lot want see good action film see try ignore dubbing br br rating,1
like mel brook comedy men tights hilarious seeing outrageous comedy think many fail realize reason movie funny character acted well elwes well spoken former british noble lewis eternally annoyed king hope worth nooooooiiiise deluise fantastic godfather roger rees worried cynical sheriff actor actress loyal part joke flow forth ease yes seen kind comedy comedy achieve better character development opinion big lebowski funny,1
full length feature film world bridge found first minute bit slow movie absolutely perfect describing professional bridge player go earning living br br scene funny think non bridge player would get charm movie br br dress really beautiful pity movie black white imagine would look like colour way medium portrayed absolutely hilarious way earth bridge ever like br br watch soon tell friend,1
love comic although problem fully understanding story  visual style unique dirt dust decay thought knew surprisingly understood main plot  extremely poorly decision made visual style br br mean really bad looking cg human actor close ups work horus egyption god successfully made cg close comic version br br think real actor movie could cult movie br br shame,0
two year iranian embassy siege involved dramatic sa rescue balcony war argentina falkland island currently taking place better film make gung ho sa film creates iranian hostage siege whilst using britain number one action hero day lewis collins throw edward woodward well known actor got winner hand well maybe film make situation serious enough whilst acting quite second rate like movie long episode professional without formula film go nowhere fast quite predictable maybe cubby brocoli watched film decided ditch lewis collins touted james bond replacement roger moore watch fan lewis collins sa stuff general save time,0
never heard movie saw dvd great movie perfect example movie took every cast member make work overhyped typical hollywood movie old overhyped actor current quote list actor could pulled performance movie brought back memory post vietnam war military experience concentrated people sent fight portrayed character fear emotion even volunteered service regular people cut military life remember experience put mildly adapt military life either never forget stayed touch highly recommend think serving present day afganistan basic training trip notice drill sergeant morning people maybe need sensitivity training ha ha ha,1
tom berenger put soul sgt barnes done thomas beckett thought world folding first scene nothing compared much felt last scene great movie even girl,1
maybe personal affection screen version mika waltari novel fondness thing egyptian grew loving visit mummy boston museum fine art think maltin tad tough rather good film production value great regarding color cinematography appears effort went historical authenticity much novel sure purdom admittedly bit stiff lead role one accept part sinuhe character victor mature well victor mature peter ustinov delight watch type role always well wittily bella darvi performance nefer classically camp find even michael wilding rather dry portrayal akenaten appeal br br historical oddity akenaten monotheism brief detour ancient egypt theological history interesting akenaten well worth reading religious war portrayed basis fact br br interesting footnote regarding darvi whose birth name bayla wegier polish emigre producer darryl zanuck wife violet took wing believe may even adopted screen name darvi formed zannuck wife first name continued acting career france never achieved great success rather unhappy life died hand br br altogether interesting film enjoyable watch visual value alone american movie classic show occasionally letterbox essential capturing scope sweep story,1
particularly moved understated courage integrity l anglaise beautifully acted intellectually visually compelling film thank much monsieur le directeur rohmer,1
highly flawed watchable comedy run like farrelly brother reject criminal thing though casting one minute believe jerry connell jake busey role superstuds could pull woman drop hat could believe beautiful shannon elizabeth streetwise tough cop story predictable manage raise titter occasion although gross meant shock comic scene one involving amputated testicle another set sperm bank plain awful film tv probably worth watching extremely bored please waste money renting,0
wow amazing lost piece australiana lost glam rock film rolled one film warrant viewing simply see done next budget lot enthusiasm retelling oz story film border becoming obvious saved eccentricity chance glimpse glam rock manifested australia delight fan genre film used double featured rocky horror picture show indicator type film oz frivolous well constructed rhps hard fun oz br br surprisingly oz aged well perhaps product determinedly set real australia passage history show many idea explored would eventually enter mainstream willingness film give prominence gay character notable especially date revolution period australian gay right push br br performance range flinchingly amateur finely nuanced brilliance direction lacking subtlety much dialogue may benefited extra draft two somehow flaw add appeal film mercifully unpretentious much like australia film certain naive charm br br several connection original australian staging rocky horror show keep obsessive toe br br oz certainly minor classic potential cult favourite worthy review laugh atrocious fashion swing along ausrock soundtrack leave expectation door oz likely delight,1
recently stumbled across tv showing passion missed opening scene m currier praised vision courage bring strange de balzac tale screen grateful entire cast crew part producing thoroughly fine motion picture must arduous shooting many scene desert cannot comprehend trainer coaxed fine performance leopard simoon adverture call mind another suspenseful adventure naked prey film well known hope find video,1
saw one stage performance denver never less impressed word vagina say body part nothing shocking could say doctor left arm hurting bit tennis vagina hurt cycling equal social commentary could tricep monologue entertainment radical comment heard monologue dull delivered drama topic outdated alternately bored annoyed think laughed apparently supposed surely really hit oh spoiler lesbian oh wait maybe come think inappropriate fondling crack mama cover,0
well eyeboy must say pleases end someone single try make fun especially someone seems intelligent favorite part post big bang bang good guy bad guy kimosabe suggest stick movie lotsa bang bang br br well said like action movie especially well done also like movie whole lot action long well done sorry secret lie fit category simply bad movie really see many non american film maybe spoiled realize bad foreign film really saw secret lie perhaps judge foreign movie different standard could day see secret lie could possibly one highest rated movie imdb hmm true scary br br jeremy barger bit midohio net new e mail,0
minute pray second die quality spaghetti western solid cast interesting storyline filmed beautifully relatively high production value film genre br br alex cord terrific job portraying clay mccord outlaw suffering increasingly debilitating seizure seeking amnesty enemy close cocky good asks robert ryan delivers best performance film governor new mexico mario brega arthur kennedy also great br br movie good stand one best spaghetti western lacking much style league great one cool spaghetti overtone overall bit much like american western especially evident music score ok movie go general pretty dull euro western standard soundtrack kind reminds music unforgiven although interesting story told manner bit conventional taste spaghetti western fan hollywood western fan watch movie together one would perfect compromise br br say anyone avoid film enjoy watching much said well done film recommend anyone like western spaghetti otherwise,1
film disappointed many reason first depiction future seemed first realistic well built feature marginal role story weak copy lost translation middle eastern setting man family meet new girl overseas karaoke bar camera movement imagery bad imitation excellent lost translation also credibility movie try something brilliant cultural wonder tim robbins even considered film female main actress awful play precog minority report show vagina movie like lost translation show excessive love scene r rated movie even worth watching videostore,0
uninspired direction leaf decent cast stranded handsome bland adaptation dialogue seems recited rather heartfelt cash strapped appearance ghost fail round sense awe magic edward woodward ghost christmas present wobble around stilt seems impression bernard cribbins scrooge george c scott wry never seems truly believe robs performance effect scene shown past much impact half heartedly flicking family album one else seems putting effort except frank finlay chronically overacts,0
watched tenant interpreted horror movie us many trope genre sinister apartment suspicious neighbor apparition mystery hallucination life hero trelkovsky seemed surrounded evil secret force trying drive mad br br last time watched challenged initial interpretation movie horror movie horror sense kafka novel horror fact movie understood literal level lonely man slowly becoming crazy without external influence br br polanski made career three movie dealing madness repulsion particularly like development madness heroine never convinced rosemary baby heroine driven mad evil force tenant might best study paranoia ever made cinema br br trelkovsky young man rent apartment woman killed becomes obsessed slowly start becoming wear clothes put makeup talk like possessed spirit letting wild imagination get best hesitation real imaginary polanski never resolve make fascinating movie many event movie attributed supernatural easily normal cause viewer decide believe br br although favorite polanski movie nevertheless good example ability create suspense portray madness convincing term technically speaking marvel suffice say collaborates film composer philippe sarde legendary director photography sven nykvist bergman dp making movie slow pacing sometimes uninteresting segment may make movie difficult enjoy experience nevertheless,1
susan slept turned dick powell swan song performer big screen course directed film appeared frequently television died pity go performance bad beautiful br br frank tashlin done many better film still sure whatever possessed one premise absolutely laughable br br dick powell screenwriter looking serious stuff fluff writing idea film juvenile delinquency two friendly cop herb vigran horace mcmahon deposit year old debbie reynolds doorstep really bad kid want put system give dick powell christmas time br br mean anyone see problem term jailbait come immediately mind additionally powell girlfriend young sexy anne francis debbie reynolds competition beyond br br susan slept got one oscar nomination song hold hand sung cornell background nominated best song lost secret love br br powell reynolds funny moment together alvy moore powell factotum le tremayne lawyer also get laugh br br enough,0
went see lady little else sunday afternoon like film deal sleazy loser character full em slow start get good turn cast actual bellini make let film bellini one funniest scene seen film long short could made masterpiece overall,1
may academy award admittedly pretty cheesy much fun nothing make smile like bill ted lovable optimistic hilarious bill ted great way unwind br br although love excellent adventure bogus journey funnier death flippin hilarious bill ted even endearing people give grief loving movie really pretentious movie watcher say even bit entertaining like probably also fan wayne world dude car dumb dumber admit though foolish make grin turn tickle box watch kick giggle,1
caligula share many attribute fellini satyricon bizarre sight freakishness depiction sexual excess set glory ancient rome fellini first entertaining far much screen time devoted bug eyed rubber faced mcdowell titular role performance far fey campy convincing portrayal jay robinson robe david cain haughton emperor caligula far persuasive believable latter nuanced relief could judiciously provided developing surrounding character fully little cypher one example role macro played guido mannari tremendous screen presence important role mostly left background positive feature credit adroit use prokofiev stravinsky theme music score inclusion distasteful nevertheless accurate action despot two factor far less needed relieve prevailing tedium however,0
favorite christmas special wish would release vhs dvd since rpm got lost cassette made also long gone br br even big john denver fan impressed music mostly traditional favorite muppet spin esp little st nick also contained little known song original br br even though done end show timeless feel hoping find copy soon,1
heard lot different opinion film find paris hilton well give best impression film dragged cinema group friend sit expecting pile pant shocked find scared stiff way film predictable yes build death whole atmosphere film made really scary watching finger whole way say go watch decide fact scary film convince go watch also chad michael murray bad watch couple hour eh,1
blonde blonder pamela anderson denise richards almost every scene want movie utterly unreasonable feel like late era carry series longer blazing trail still funny think behind england far mark pamela denise bubbly charming clearly aware masterpiece making although give lot thing told like supporting cast energetic even particularly good see couple duff turn movie already practically forgotten making much difference anything smile really think blonde blonder ace hope hate,1
relief find imagining programme summary taxman great remember finding haunting particularly family viewing must time watched think girl age part attraction lead blond hair permanently sad state theme played flute recall although cannot remember went think intro showed playing maybe played flute programme especially sad maybe destined never know ended see clip hear tune least know,1
romantic comedy bad funny thing happening rather memorable character br br acting however amateurish exception banker scene great fun others simply embarrassing particular found romantic part story poor br br guess worth seeing like football romantic comedy really bad movie ending feel quite good expect anything ordinary fair enough hour quarter kill,0
treading water beautiful movie would put straight wonderful short movie cosa bella fiona mackenzie coming also tolerance acceptance general looking forward seeing laurel himmel work future actor angie redman nina landey quite good main character relationship could strenghtened bit understand strong bond maybe could explained bit surprised angie redman appear much movie great first step director laurel himmel sure see skill,1
worst movie seen year watch lot cable plot ridiculous scene thrown action start ending scene random idiot make scream plane special effect spielberg would laugh as horrible yellow eye contact lens cute though admin bear watch end scene great scientist bennett holding dear life engine body much sorry bad english romania first post sign make comment movie believe movie released,0
fist watched movie said film made like wong kar wai gorgeous poetic love story captured throughout even film must admit one best love movie maybe best ever watched content form overlap perfectly watching secret love see character bounded frame limit movement well feeling beautiful camera angle lighting make feeling blue even touchable want congratulate christopher doyle pin bing lee fantastic cinematography creates mood love also music defines sadness love play along beautiful slow motion frame show character despairing mood course performance actor make love real eventually element film combined perfect way direction wkw give audience feeling called love,1
matter one worst film ever made plot go follows slog jungle looking area minute bo go somewhere strip slog jungle give bo another excuse strip back jungle oh look tarzan looking guy strip bo strip kill safari people tarzan looking guy fight scene save bo bo strip run credit run credit run,0
mmmm previous summary say like alien predator enjoy film could disagree film pay respect weighty lineage reduced two best loved sci fi strand little teen horror slasher movie none tension foreboding present previous alien predator movie discernible lead character really care character positively yearned see stereotypical cast die soon possible vain hope something better would replace really take super human incompetence two fearsome creature ever invented positively fail make gripping thrilling movie watch want see,0
ya know idea everybody else teenage life reflect folk knew hung around let alone case wondering pristine clean cut pat boone type teen ever thing br br look saying teenager easy better well actually best teen movie time fast time ridgemont high kid knew realistic got back maybe br br crap low rent version fast time even much moment enough recommend even claim teen back relate lead girl girl nothing please really wanted keep virginity would case film would made pure crap bad staple left behind time capsule cinema teen young adult early,0
film tapestry series portrait rom community woven together music much musician film paucity spoken dialogue dialogue important structure narrative might expect national geographic tale custom dress music plot line orbiting central character look br br paint portrait family people rather telling story individual plot story space india andalucia time cannot tell people need narration get sense joyous people strongly linked small community social interaction important great sense sadness part rejection society large br br paean rom culture beautifully shot wide spectrum rom music sting tail oppression people faced still face,1
